original,generated
Q.修学旅行台湾についてどう思う？ A.,Q.修学旅行台湾についてどう思う？ A.さすがに修学旅行台湾行けたぞ何その奇跡いや俺なんだろう成人式とかは中止でいいと思ったわあの時期ずらしてやれるから修学旅行ってなかなか高校生中学生はちょっとかわいそうだなあ
Q.9時朝についてどう思う？ A.,Q.9時朝についてどう思う？ A.今日の9時朝の段階でさ今日の9時眠たくなってるかどうかなんだよ
Q.レベル全身裸についてどう思う？ A.,Q.レベル全身裸についてどう思う？ A.裸でコテカでいい 本当に マジでバンされなければ 本当にそのレベル 全身裸にコテカだけくっつけてこい
Q.妹妹についてどう思う？ A.,Q.妹妹についてどう思う？ A.みんな俺コツをこれ妹だよ普通に妹妹だよ
Q.最近についてどう思う？ A.,Q.最近についてどう思う？ A.ハゲで思い出したのが宮坂が最近誰かにつけられてるって動画を投稿したとたんITそこにまとめられてた。
Q.一周についてどう思う？ A.,Q.一周についてどう思う？ A.ハイプトレインみたいなの出てる俺が貼っただけコメントに一周写っただけコメントに一周写っただけで500万いい商売してまんな
Q.マインクラフトについてどう思う？ A.,Q.マインクラフトについてどう思う？ A.なんだこれなんかさしてるゲームのチョイスもいいわエイペックスバロランとマインクラフトっていうよくない?
Q.昔上野動物についてどう思う？ A.,Q.昔上野動物についてどう思う？ A.昔上野動物園にもラッコいた気がする
Q.ファーストキル死についてどう思う？ A.,Q.ファーストキル死についてどう思う？ A.ファーストキル 死の循環が回り出した抹茶のさ視聴者は嬉しいわね
Q.30分についてどう思う？ A.,Q.30分についてどう思う？ A.俺もなんか見ちゃうしな1分でいいんだもん30分も時間使いたくねーじゃんでやっぱそのユーチューバーのショート動画って面白くないんだよな
Q.シャム猫についてどう思う？ A.,Q.シャム猫についてどう思う？ A.トラ猫ってシャム猫とトラ猫が交配してシャムトラかそうだメアリー
Q.助っ人外国についてどう思う？ A.,Q.助っ人外国についてどう思う？ A.俺が巨人の助っ、みんなからもらったこれで巨人の助っ人外国人1年雇おうかな。
Q.溝についてどう思う？ A.,Q.溝についてどう思う？ A.俺ここにシミなのか溝あるんだよ
Q.10年についてどう思う？ A.,Q.10年についてどう思う？ A.2ブロックとかもうだって10年ぐらい流行ってない俺だって仲間うちで一番最初にエリア足借り上げたけどすっごい気もがられたんだからえお前
Q.オートスタートについてどう思う？ A.,Q.オートスタートについてどう思う？ A.俺が自分の息子がそんな感じに育ったらどうするまあありかな可愛いかな男だったらなんでもいいわなんかさマジでわからんオートスタート押す?
Q.久保塚についてどう思う？ A.,Q.久保塚についてどう思う？ A.ピンポンの主人公じゃない久保塚じゃない方の主人公うわ年取ったねって向こうも思ってるだろうなうわ
Q.メンバーについてどう思う？ A.,Q.メンバーについてどう思う？ A.2人目のメンバーがもういるから、Nが。
Q.ユーチューバーについてどう思う？ A.,Q.ユーチューバーについてどう思う？ A.だって俺がユーチューバー始めたの30だぜこれからでしょ
Q.救急についてどう思う？ A.,Q.救急についてどう思う？ A.救急車で運ばれて受け入れられなかった。
Q.犬元気昨日についてどう思う？ A.,Q.犬元気昨日についてどう思う？ A.そういうのって犬元気昨日ちょっとなんかね
Q.高校教師についてどう思う？ A.,Q.高校教師についてどう思う？ A.外部コーチで中学教師も高校教師もだいたい手取り20万円休みには?
Q.結婚についてどう思う？ A.,Q.結婚についてどう思う？ A.結婚おめでとうってついつい言ってたありがとう【コメント】
Q.違いについてどう思う？ A.,Q.違いについてどう思う？ A.これさやれる場所とやれない場所の違いが分からん
Q.ノーウォーについてどう思う？ A.,Q.ノーウォーについてどう思う？ A.それが縦読みで縦読みでノーウォーにしよう。
Q.隣についてどう思う？ A.,Q.隣についてどう思う？ A.wwwwwww読んでもらえなくてもうんこちゃんの隣にコメントで流れるだけ而且ほらね
Q.700についてどう思う？ A.,Q.700についてどう思う？ A.いい意味で汚かった飯うまかったな飯合わなかったかじゃ行った場所なかったのかなマウナケヤと俺も行った気がする700くらいしたんだよ
Q.笑い地についてどう思う？ A.,Q.笑い地についてどう思う？ A.このシワがこの笑い地は隠せないかな
Q.再生数についてどう思う？ A.,Q.再生数についてどう思う？ A.てんてんてんあまりにもひどすぎる指を振る大会の試合の様子がこちらオワコンじゃないポイントが今一本リートしてるわタイトルでわかるこうやってみるとあいつ再生数すげえなあいつ再生数すごくない340万
Q.投げ銭解についてどう思う？ A.,Q.投げ銭解についてどう思う？ A.設定を解禁す・・・あ、投げ銭解・・・禁・・・解放です。
Q.世間体についてどう思う？ A.,Q.世間体についてどう思う？ A.なんで親族みたいなこと言いやがってよ分かった子供生まれたら風俗行ったこと言うのやめるわこれどうウインウインじゃない子供できても隠れて風俗行くけど言うのやめるね世間体的にやべぇじゃん
Q.楽朝についてどう思う？ A.,Q.楽朝についてどう思う？ A.米みたいって食べてるのもすごい辛いだったらなんか肉とか食べて米食べない方がまだちょっと楽朝俺今日でもパン食べちゃったから夜は虫と一緒の野菜で我慢します
Q.タイシンガポールマレーシアについてどう思う？ A.,Q.タイシンガポールマレーシアについてどう思う？ A.めちゃくちゃうまいからタイシンガポールマレーシア正直最近行ってないもん分かんないけど料理がもうマジでクオリティ上がってる屋台がうまい屋台なんて食べちゃだめだったんだよ
Q.41時間についてどう思う？ A.,Q.41時間についてどう思う？ A.いろんなゲームのRTAやってるやつが41時間でクリアしてた。
Q.農業についてどう思う？ A.,Q.農業についてどう思う？ A.農業の知識はゼロに等しいのでこれから勉強していきます
Q.打開についてどう思う？ A.,Q.打開についてどう思う？ A.俺くそってこれどうしてどうやって打開していこうかなみたいなふふいや
Q.一億円についてどう思う？ A.,Q.一億円についてどう思う？ A.近かったりビルやターバンに運ばれて生活できるいやあそこいいよないつか俺がお金持ちになったらレジディア西新宿2の一部屋買い取って多分一億円くらいすると思うんだよ
Q.長寿についてどう思う？ A.,Q.長寿についてどう思う？ A.お前、お前結婚するんだって長寿。
