subject,text
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺がメルケルに勝ったってところだ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺がメルケルに勝てたらいいでしょ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺があれだよって
Q.いつもについてどう思う？,Q.いつもについてどう思う？ A.いつもこんぐらい時間かけてくから
Q.風呂についてどう思う？,Q.風呂についてどう思う？ A.もう風呂も入らずに
Q.口についてどう思う？,Q.口についてどう思う？ A.口が悪くてね
Q.仲についてどう思う？,Q.仲についてどう思う？ A.仲が悪くなっちゃったけど最後くらいは仲良くな
Q.それについてどう思う？,Q.それについてどう思う？ A.それはマジ気を付ける
Q.ほうについてどう思う？,Q.ほうについてどう思う？ A.そういう話って本当に伝えていったほうがいいと思うんだよ
Q.ほうについてどう思う？,Q.ほうについてどう思う？ A.伝えていったほうがいいと思うの
Q.全部についてどう思う？,Q.全部についてどう思う？ A.全部がチームになって
Q.ほうについてどう思う？,Q.ほうについてどう思う？ A.勝てないことのほうが多いのね
Q.さんについてどう思う？,Q.さんについてどう思う？ A.お依頼さんが入院してきて
Q.状態についてどう思う？,Q.状態についてどう思う？ A.全身状態が悪いと思う
Q.体についてどう思う？,Q.体についてどう思う？ A.劇的に体が変化してって
Q.子供についてどう思う？,Q.子供についてどう思う？ A.子供もいるし旦那さんも毎日
Q.人についてどう思う？,Q.人についてどう思う？ A.そんな人はさ絶対
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺はその人とよく接してたんだけど
Q.治療についてどう思う？,Q.治療についてどう思う？ A.どんな治療も受けるし
Q.お金についてどう思う？,Q.お金についてどう思う？ A.ものすごいお金もかかるし
Q.方についてどう思う？,Q.方についてどう思う？ A.生きた方がいいと思います
Q.あなたについてどう思う？,Q.あなたについてどう思う？ A.あなたが本当に
Q.方についてどう思う？,Q.方についてどう思う？ A.どちらか選んだ方がいいと思います
Q.子供についてどう思う？,Q.子供についてどう思う？ A.子供もまだ若いし
Q.俺についてどう思う？,Q.俺についてどう思う？ A.もうそんなんもう全員泣いてんだ俺も泣いてるし
Q.先生についてどう思う？,Q.先生についてどう思う？ A.先生も泣いてんだ俺
Q.方についてどう思う？,Q.方についてどう思う？ A.その方がいいと思うって言ったのでやっぱ
Q.妻についてどう思う？,Q.妻についてどう思う？ A.妻もしっかりなんか最後までね
Q.方についてどう思う？,Q.方についてどう思う？ A.声を届けた方がいいと思うんだよ
Q.質についてどう思う？,Q.質についてどう思う？ A.質も高くなると思うよ
Q.奇跡についてどう思う？,Q.奇跡についてどう思う？ A.あと奇跡が起こった話もあるよ
Q.奇跡についてどう思う？,Q.奇跡についてどう思う？ A.すごい奇跡が起こった話とかさ
Q.逆についてどう思う？,Q.逆についてどう思う？ A.逆もあるよ
Q.先生についてどう思う？,Q.先生についてどう思う？ A.先生がどうしよっかなーって
Q.心臓についてどう思う？,Q.心臓についてどう思う？ A.迷ってるうちに心臓が止まっちゃうとか
Q.話についてどう思う？,Q.話についてどう思う？ A.本当にじゃあ奇跡の話はさググラ
Q.自分についてどう思う？,Q.自分についてどう思う？ A.俺自分がさ心臓に
Q.判断についてどう思う？,Q.判断についてどう思う？ A.判断がつかないところもあるんだよ
Q.パワーについてどう思う？,Q.パワーについてどう思う？ A.パワーがないときマンパワーがないときに
Q.なんについてどう思う？,Q.なんについてどう思う？ A.技術なんかなんもないよはっきり言って
Q.たちについてどう思う？,Q.たちについてどう思う？ A.その人たちが担当するんだよ
Q.先生についてどう思う？,Q.先生についてどう思う？ A.バックについてる先生が電話で
Q.どこについてどう思う？,Q.どこについてどう思う？ A.どこもまず研修医が担当するから
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺はこういう所見でこう思ったから
Q.それについてどう思う？,Q.それについてどう思う？ A.それはもう仕方ない24時間365日
Q.手についてどう思う？,Q.手についてどう思う？ A.手は尽くしましたっていう
Q.順子についてどう思う？,Q.順子についてどう思う？ A.順子がやっちゃったらバンバンあるよ
Q.人についてどう思う？,Q.人についてどう思う？ A.ただ人は殺しちゃいけないからさ
Q.ときについてどう思う？,Q.ときについてどう思う？ A.しかもそういうときも先生が
Q.たちについてどう思う？,Q.たちについてどう思う？ A.俺たちは診療のね
Q.俺についてどう思う？,Q.俺についてどう思う？ A.の時点で俺はおかしいと思うの
Q.人間についてどう思う？,Q.人間についてどう思う？ A.95%っていうのなんでかって言うと人間はミスするから
Q.我々についてどう思う？,Q.我々についてどう思う？ A.我々はミスするからね
Q.たちについてどう思う？,Q.たちについてどう思う？ A.かかる人たちも本当にそういう認識で
Q.質についてどう思う？,Q.質についてどう思う？ A.で相乗効果で質が上がっていく
Q.側についてどう思う？,Q.側についてどう思う？ A.患者側がいい加減なんだよ
Q.あれについてどう思う？,Q.あれについてどう思う？ A.あれもちょっとかわいそうだよ
Q.ほうについてどう思う？,Q.ほうについてどう思う？ A.NHKとかのほうがよっぽどまともだよってやってんだろ
Q.クレームについてどう思う？,Q.クレームについてどう思う？ A.クレームも多いし
Q.仕事についてどう思う？,Q.仕事についてどう思う？ A.医者と一緒に仕事ができる
Q.人についてどう思う？,Q.人についてどう思う？ A.その人がそういうケースで選ぶ
Q.たちについてどう思う？,Q.たちについてどう思う？ A.頭のいい人たちがずーっとさ
Q.会話についてどう思う？,Q.会話についてどう思う？ A.会話が上手いの
Q.先生についてどう思う？,Q.先生についてどう思う？ A.先生が患者さんとか患者さんの家族に話してる内容聞いて
Q.研修についてどう思う？,Q.研修についてどう思う？ A.研修は見下し
Q.それについてどう思う？,Q.それについてどう思う？ A.それはそうでしょだって
