original,generated
Q.セーフについてどう思う？ A.,Q.セーフについてどう思う？ A.これはセーフだわセカンド見てねえもんな
Q.前バレさっきについてどう思う？ A.,Q.前バレさっきについてどう思う？ A.あバケたかクロスで横打ち出してくるから前バレさっきからコスタリカ戦でしか天気見れてないもんなドイツってディフェンスいい?
Q.みんな鳩についてどう思う？ A.,Q.みんな鳩についてどう思う？ A.みんな鳩が豆で僕ら広告もらったことない人いるんですかそんな分かりません
Q.ガッカンアルティメット準備視界についてどう思う？ A.,Q.ガッカンアルティメット準備視界についてどう思う？ A.俺たちが圧倒的に弱いぞBに敵がいる移しとくわけやど真ん中イネルしますねガッカンアルティメット準備視界をブロック目を奪うBでキャリアダウン
Q.カメラカメラについてどう思う？ A.,Q.カメラカメラについてどう思う？ A.カメラのシステムがいろんなシステムがいろんなねいろんなカメラカメラ映っちゃうかな
Q.9万についてどう思う？ A.,Q.9万についてどう思う？ A.9万はいらん 3増捨てちゃおう上がりたいよねなんか遠くなってる気がする
Q.注目についてどう思う？ A.,Q.注目についてどう思う？ A.ここは注目の一戦になりました
Q.金についてどう思う？ A.,Q.金についてどう思う？ A.パクるなこうやって金にするわけよかった
Q.絶対ダメについてどう思う？ A.,Q.絶対ダメについてどう思う？ A.それマジで良くない絶対ダメ俺それマジ許せないゴムしてたら電車ですれ違ったことあんま変わんないから俺的にはキスもダメ
Q.階段についてどう思う？ A.,Q.階段についてどう思う？ A.自分で作るの大変じゃんこれ以上俺階段回さなきゃいけないからそんなやった暇ねーよ
Q.50年についてどう思う？ A.,Q.50年についてどう思う？ A.50年ぐらい花もたばと50年生きるでしょ
Q.ストレートについてどう思う？ A.,Q.ストレートについてどう思う？ A.そういうことでもストレートよくなってきた すっごい
Q.30分についてどう思う？ A.,Q.30分についてどう思う？ A.ちなみにC30分にご飯が届きます
Q.権力についてどう思う？ A.,Q.権力についてどう思う？ A.おついち:「権力を手に入れろー!」
Q.ダルビッシュセファットファリードについてどう思う？ A.,Q.ダルビッシュセファットファリードについてどう思う？ A.まさかと思うけどダルビッシュセファットファリードUきますか。
Q.由来についてどう思う？ A.,Q.由来についてどう思う？ A.あいつおもれーじゃん名前の由来知らないなんでヒコロヒーっていう名前にしたのただ好きな
Q.ディフェンスボランチについてどう思う？ A.,Q.ディフェンスボランチについてどう思う？ A.まずディフェンスボランチに動かしてサイドはしっかりとR1
Q.一回についてどう思う？ A.,Q.一回についてどう思う？ A.一回ちょっとみんなこれねこれ動いてるっぽいな発動してるかもこれ発動してない
Q.今日暇についてどう思う？ A.,Q.今日暇についてどう思う？ A.穏やかなる日曜なんだよね若干気づいてたあーこいつ今日暇なんだろうなーっておしくそ買えばよかったー
Q.ドラマチについてどう思う？ A.,Q.ドラマチについてどう思う？ A.これペンちゃんのドラマチとかになるこのままじゃいいね
Q.顔についてどう思う？ A.,Q.顔についてどう思う？ A.これどうしよう からじゃあどっちで豚するかだってさでも重くそう俺の顔出てるけど急に変えてバレねーかな
Q.逆転についてどう思う？ A.,Q.逆転についてどう思う？ A.俺逆転された経験しかないんだよてか俺が見ればよかった
Q.6月4についてどう思う？ A.,Q.6月4についてどう思う？ A.そんな悪くない6月4.35めちゃくちゃいいじゃん7月2.25
Q.ナイスラインについてどう思う？ A.,Q.ナイスラインについてどう思う？ A.プロみてなくナイスラインいやー参ったな参ったね
Q.もんフォークについてどう思う？ A.,Q.もんフォークについてどう思う？ A.矢野あいつ巨人戦で3割2部3輪くらい打ってたから巨人ってやっぱ世界で一番強いじゃん銀河系軍団だからたぶん矢野出てくると思ういやもうフォークだろうがもう こんなもんはこんなもんフォーク
Q.5時についてどう思う？ A.,Q.5時についてどう思う？ A.はぁ 変なことしてるこいつ脳内に直接は一体この間何してるんださっき買った5時には あーもうムカつけこいつだボーゼーいやー
Q.マイクピアザについてどう思う？ A.,Q.マイクピアザについてどう思う？ A.一番ラズヌートバくんマイクピアザくんあれソラどこ行ったソラさん
Q.星屑ジェットについてどう思う？ A.,Q.星屑ジェットについてどう思う？ A.そうそれはないなんかでも俺もたまに星屑ジェットのツイッターで見るけどあれなんなんすか彼女が自主的にあげてんすかあれそう自主的ですよ
Q.ユリースについてどう思う？ A.,Q.ユリースについてどう思う？ A.ユリースってジャンユリースデルロサリオくっそ撃ちそうめちゃめちゃ撃ちそう広島行ってくんね広島からメジャー狙おうめちゃくちゃいい名前だな
Q.700についてどう思う？ A.,Q.700についてどう思う？ A.700言ってなかったら600万くらいもらってたはず。
Q.東京についてどう思う？ A.,Q.東京についてどう思う？ A.俺東京にいる家賃100万くらい100万も200万もあるってさ
Q.リプレイについてどう思う？ A.,Q.リプレイについてどう思う？ A.リプレイが出ます浮かせたボールが通ってチャンスになります
Q.予定についてどう思う？ A.,Q.予定についてどう思う？ A.そして俺が見に行く予定のラーズヌートバー2割8部ぐらい売ってほしいけどね
Q.本当についてどう思う？ A.,Q.本当についてどう思う？ A.本当に口悪くなってるから最近バラバラ優しくしてくださいよジュンさんよやっぱちげーよ
Q.次についてどう思う？ A.,Q.次についてどう思う？ A.出てくるだろうね、もう、次。
Q.攻めについてどう思う？ A.,Q.攻めについてどう思う？ A.これいけるぞ攻めが意外と忘れてない
Q.リーチについてどう思う？ A.,Q.リーチについてどう思う？ A.お前 お前いらないリーチにゃまっしゃーかる
Q.オクタン携帯充電についてどう思う？ A.,Q.オクタン携帯充電についてどう思う？ A.ねこのゲームって知識のゲームだからあそこでありがとうって言ってるだけで知識が高まってだいぶ違うわけうわいいねえてかオクタンおもしれえオクタン携帯充電しないといけない
